date,inflation_rate,unemployment_rate,federal_funds_rate,market_yield_10_rate,ppi_rate,gdp_pc1,gdp_invest_pc1,sp500_yoy,consumer_senti_pc1,oil_price_pc1,recessions
1989-08-01,4.62185,5.2,8.99,8.11,3.7037,3.90754,3.02322,0.31426990450142367,-8.00821,19.31203,0.0
1989-09-01,4.43515,5.3,9.02,8.19,3.9778,3.90754,3.02322,0.2961506876163684,-1.54162,35.43928,0.0
1989-10-01,4.58716,5.3,8.84,8.01,4.25139,2.74321,0.72195,0.252352695871932,-0.21254,45.60806,0.0
1989-11-01,4.65503,5.4,8.55,7.87,4.06279,2.74321,0.72195,0.25530832670073833,-2.25806,41.80439,0.0
1989-12-01,4.6396,5.4,8.45,7.84,3.66972,2.74321,0.72195,0.2605909410814986,-1.52339,29.64466,0.0
1990-01-01,5.19802,5.4,8.23,8.21,3.9819,2.82101,-1.61708,0.19115404881945564,-5.00511,25.90224,0.0
1990-02-01,5.26316,5.3,8.24,8.47,3.2491,2.82101,-1.61708,0.12394630290352593,-6.18449,24.02109,0.0
1990-03-01,5.23732,5.2,8.28,8.59,2.42152,2.82101,-1.61708,0.15630255620430877,-3.18134,5.00386,0.0
1990-04-01,4.71162,5.4,8.26,8.79,1.60285,2.4127,-0.62511,0.11886479244457737,2.62295,-11.68251,0.0
1990-05-01,4.3654,5.4,8.18,8.76,1.23675,2.4127,-0.62511,0.1156945873937012,-0.11025,-8.96066,0.0
1990-06-01,4.67365,5.2,8.29,8.48,1.24004,2.4127,-0.62511,0.11324003345682665,-2.53863,-15.66608,0.0
1990-07-01,4.81928,5.5,8.15,8.47,1.50709,1.72736,-1.66873,0.08467070421143141,-4.13043,-5.12116,0.0
1990-08-01,5.70281,5.7,8.13,8.75,4.01786,1.72736,-1.66873,-0.04576153704487451,-14.73214,46.71202,1.0
1990-09-01,6.16987,5.9,8.2,8.89,5.33808,1.72736,-1.66873,-0.09190886042178881,-24.00835,71.92508,1.0
1990-10-01,6.37959,5.9,8.11,8.72,7.0922,0.60306,-6.47575,-0.11592631965292899,-31.94888,78.79648,1.0
1990-11-01,6.19539,6.2,7.81,8.39,6.5661,0.60306,-6.47575,-0.07327071259750018,-27.39274,62.9667,1.0
1990-12-01,6.25495,6.3,7.31,8.08,5.04425,0.60306,-6.47575,-0.05686772761912007,-27.62431,29.63297,1.0
1991-01-01,5.64706,6.4,6.91,8.09,3.56832,-0.9502,-10.47673,-0.042610481280720425,-28.17204,10.23806,1.0
1991-02-01,5.3125,6.6,6.25,7.85,2.44755,-0.9502,-10.47673,0.0962634865094647,-21.34078,-7.16935,1.0
1991-03-01,4.82115,6.8,6.12,8.11,1.75131,-0.9502,-10.47673,0.09990397464832346,-3.94304,-2.73288,1.0
1991-04-01,4.80993,6.7,5.91,8.04,1.66521,-0.53893,-10.50496,0.12271832549988493,-12.88605,12.06006,0.0
1991-05-01,5.03486,6.9,5.78,8.07,1.65794,-0.53893,-10.50496,0.07920705387547611,-13.57616,16.46652,0.0
1991-06-01,4.69592,6.9,5.9,8.28,1.83727,-0.53893,-10.50496,0.04968644653422016,-7.02152,19.70245,0.0
1991-07-01,4.36782,6.8,5.82,8.27,1.39738,-0.10281,-6.92876,0.05609480387828292,-6.00907,14.92649,0.0
1991-08-01,3.79939,6.9,5.66,7.9,-0.25751,-0.10281,-6.92876,0.17734626266461273,7.32984,-20.18842,0.0
1991-09-01,3.39623,6.9,5.45,7.65,-1.94257,-0.10281,-6.92876,0.22761604271720492,14.01099,-35.1174,0.0
1991-10-01,2.84858,7.0,5.21,7.53,-3.64238,1.1664,2.0821,0.25969475190044333,22.53521,-35.33768,0.0
1991-11-01,3.06657,7.0,4.81,7.42,-3.08077,1.1664,2.0821,0.2240106966827926,4.69697,-30.44892,0.0
1991-12-01,2.98063,7.3,4.43,7.09,-2.35889,1.1664,2.0821,0.18178270451858536,4.12214,-28.60592,0.0
1992-01-01,2.67261,7.3,4.03,7.03,-2.85714,2.85894,3.64498,0.2783213190943825,1.0479,-24.59634,0.0
1992-02-01,2.81899,7.4,4.06,7.34,-1.02389,2.85894,3.64498,0.1388290030620618,-2.27273,-7.44531,0.0
1992-03-01,3.18991,7.4,3.98,7.54,-0.08606,2.85894,3.64498,0.0942452990628766,-13.34094,-4.75327,0.0
1992-04-01,3.18283,7.4,3.73,7.48,0.25862,3.16984,9.50686,0.07303151946667086,-5.62347,-2.78538,0.0
1992-05-01,3.0236,7.6,3.82,7.39,0.60086,3.16984,9.50686,0.09741529801649995,1.14943,-1.41243,0.0
1992-06-01,3.01471,7.8,3.76,7.26,1.37457,3.16984,9.50686,0.07925483162676406,-2.07065,10.79475,0.0
1992-07-01,3.15712,7.7,3.25,6.84,1.55039,3.66539,8.23432,0.09158887405040073,-7.59952,1.58263,0.0
1992-08-01,3.07467,7.6,3.3,6.59,1.29088,3.66539,8.23432,0.07325046544215863,-7.19512,-1.55847,0.0
1992-09-01,2.9927,7.6,3.22,6.42,1.63652,3.66539,8.23432,0.08078193037426207,-8.91566,0.20588,0.0
1992-10-01,3.27988,7.3,3.1,6.59,1.46048,4.38265,7.7171,0.06621954664222285,-6.3857,-6.62993,0.0
1992-11-01,3.12046,7.4,3.09,6.87,1.20275,4.38265,7.7171,0.0956792752420057,23.44428,-9.45026,0.0
1992-12-01,2.96671,7.4,2.92,6.77,1.46678,4.38265,7.7171,0.12130707515002004,33.43109,-0.56361,0.0
1993-01-01,3.2538,7.3,3.02,6.6,2.07612,3.31991,12.33174,0.04603497571557691,32.2963,1.35494,0.0
1993-02-01,3.24675,7.1,3.03,6.26,2.06897,3.31991,12.33174,0.07065199526727128,25.87209,5.56989,0.0
1993-03-01,3.01941,7.0,3.07,5.98,2.23945,3.31991,12.33174,0.10504269936511035,13.02632,7.56502,0.0
1993-04-01,3.15638,7.1,2.96,5.97,2.57954,2.80667,6.93077,0.08755486385874267,10.88083,0.13338,0.0
1993-05-01,3.22119,7.1,3.0,6.04,2.13311,2.80667,6.93077,0.07336290320492234,1.38889,-4.77555,0.0
1993-06-01,2.99786,7.0,3.04,5.96,1.27119,2.80667,6.93077,0.0974466740486577,1.36816,-14.77095,0.0
1993-07-01,2.84698,6.9,3.06,5.81,1.10263,2.28651,5.367,0.07766466269817851,0.52219,-17.89145,0.0
1993-08-01,2.84091,6.8,3.03,5.68,0.84962,2.28651,5.367,0.08661936954160554,1.57687,-15.64871,0.0
1993-09-01,2.764,6.7,3.09,5.36,0.59322,2.28651,5.367,0.09739621927863462,3.04233,-20.0347,0.0
1993-10-01,2.75229,6.8,2.99,5.33,0.84674,2.60771,7.62011,0.12459861401355199,12.82401,-16.33622,0.0
1993-11-01,2.74455,6.6,3.02,5.72,1.01868,2.60771,7.62011,0.09470745332099995,-4.80657,-17.90876,0.0
1993-12-01,2.81096,6.5,2.96,5.77,0.85034,2.60771,7.62011,0.06956648281934341,-3.07692,-25.23316,0.0
1994-01-01,2.45098,6.6,3.05,5.75,0.9322,3.43071,9.14616,0.08676778928596707,5.5991,-21.36304,0.0
1994-02-01,2.51572,6.6,3.25,5.97,0.76014,3.43071,9.14616,0.06763882662349907,7.62125,-26.29532,0.0
1994-03-01,2.65178,6.5,3.34,6.48,0.84246,3.43071,9.14616,0.030328673200318956,6.51921,-27.95007,0.0
1994-04-01,2.36439,6.4,3.56,6.97,0.33529,4.22561,13.85898,0.009376430075300757,8.17757,-19.19092,0.0
1994-05-01,2.28849,6.1,4.01,7.18,0.16708,4.22561,13.85898,0.012694259394252505,15.56663,-10.33099,0.0
1994-06-01,2.4948,6.1,4.25,7.1,0.83682,4.22561,13.85898,0.015101484722187974,11.90184,0.0,0.0
1994-07-01,2.69896,6.1,4.26,7.3,1.25839,4.33705,12.76483,0.009199504759979993,15.58442,9.98545,0.0
1994-08-01,2.90055,6.0,4.47,7.24,2.10615,4.33705,12.76483,0.022274168230479896,18.62872,2.06008,0.0
1994-09-01,2.96552,5.9,4.73,7.46,1.93766,4.33705,12.76483,0.01681678076511517,17.45828,-0.30832,0.0
1994-10-01,2.60989,5.8,4.76,7.74,1.51134,4.11617,11.54281,-0.00018578886417541796,12.0919,-2.39735,0.0
1994-11-01,2.60274,5.6,5.29,7.96,2.10084,4.11617,11.54281,-0.004051142810891695,12.80788,8.38972,0.0
1994-12-01,2.5974,5.5,5.45,7.81,2.78246,4.11617,11.54281,-0.02309023987478509,7.82313,18.26327,0.0
1995-01-01,2.87081,5.6,5.53,7.78,3.1906,3.48141,8.57831,-0.016369924644346834,3.49947,19.93333,0.0
1995-02-01,2.86299,5.4,5.92,7.47,3.52054,3.48141,8.57831,0.02193633703401865,2.03863,25.37212,0.0
1995-03-01,2.78722,5.4,5.98,7.2,3.50877,3.48141,8.57831,0.0632702133375409,-1.31148,26.53479,0.0
1995-04-01,3.125,5.8,6.05,7.06,4.09357,2.40238,1.33921,0.13566486531260535,-0.10799,21.30647,0.0
1995-05-01,3.11864,5.6,6.01,6.63,4.17014,2.40238,1.33921,0.16171057532961663,-3.23276,10.40268,0.0
1995-06-01,3.0426,5.6,6.0,6.17,3.9834,2.40238,1.33921,0.18584731982596514,1.64474,-3.4085,0.0
1995-07-01,2.83019,5.7,5.85,6.28,3.8111,2.67333,2.40816,0.23474803662597488,6.06742,-11.95929,0.0
1995-08-01,2.61745,5.7,5.74,6.49,3.21782,2.67333,2.40816,0.20434760654789907,4.90731,-1.90424,0.0
1995-09-01,2.54521,5.6,5.8,6.2,3.47107,2.67333,2.40816,0.23943776447401377,-2.84153,4.41008,0.0
1995-10-01,2.74431,5.5,5.76,6.04,3.63937,2.19979,0.80449,0.2567935033902664,-2.69687,-1.52456,0.0
1995-11-01,2.60347,5.6,5.8,5.93,3.20988,2.19979,0.80449,0.29178458555159126,-3.71179,-0.60773,0.0
1995-12-01,2.53165,5.6,5.6,5.71,3.11731,2.19979,0.80449,0.35015159100953874,-4.31125,10.95571,0.0
1996-01-01,2.7907,5.6,5.56,5.65,2.76648,2.60131,1.35929,0.3206233317673477,-8.5041,4.94719,0.0
1996-02-01,2.71703,5.5,5.22,5.81,2.18623,2.60131,1.35929,0.3478079754345189,-6.94006,2.91419,0.0
1996-03-01,2.84392,5.5,5.31,6.27,2.01776,2.60131,1.35929,0.31211753290015465,3.76523,15.14825,0.0
1996-04-01,2.83267,5.6,5.22,6.51,2.24719,4.00238,8.48266,0.2741986140107062,0.21622,18.62104,0.0
1996-05-01,2.82709,5.6,5.24,6.74,2.56205,4.00238,8.48266,0.26233912993503306,-0.44543,7.64944,0.0
1996-06-01,2.82152,5.3,5.27,6.91,2.15483,4.00238,8.48266,0.23944364621078096,-0.32362,11.02063,0.0
1996-07-01,2.88336,5.5,5.4,6.87,2.15483,4.05013,14.09004,0.1555600426822601,0.3178,23.23699,0.0
1996-08-01,2.8123,5.1,5.22,6.64,2.55795,4.05013,14.09004,0.1852449020945386,-0.93555,21.797,0.0
1996-09-01,3.00457,5.2,5.3,6.83,2.39617,4.05013,14.09004,0.16607763473529702,6.52418,31.59627,0.0
1996-10-01,3.06189,5.2,5.24,6.53,2.15483,4.42145,11.17733,0.20335181709861994,6.98448,42.77523,0.0
1996-11-01,3.25309,5.4,5.31,6.2,2.23285,4.42145,11.17733,0.23531319254548433,12.47166,31.79544,0.0
1996-12-01,3.37882,5.4,5.29,6.3,2.70485,4.42145,11.17733,0.2093786428411375,6.48352,33.35084,0.0
1997-01-01,3.03814,5.3,5.25,6.58,2.692,4.31407,11.62795,0.24705707810512645,9.07055,33.31568,0.0
1997-02-01,3.03226,5.2,5.19,6.42,1.8225,4.31407,11.62795,0.22914947902838922,12.65537,16.46565,0.0
1997-03-01,2.76527,5.2,5.39,6.69,0.71203,4.31407,11.62795,0.22421017181789793,6.72359,-1.73221,0.0
1997-04-01,2.43434,5.1,5.51,6.89,-0.31397,4.31127,13.04722,0.18040826545002964,9.38511,-16.33432,0.0
1997-05-01,2.23785,4.9,5.5,6.71,-0.54645,4.31127,13.04722,0.25991085939515735,15.43624,-1.97647,0.0
1997-06-01,2.23357,5.0,5.56,6.49,-0.625,4.31127,13.04722,0.3108264937149856,13.09524,-6.25917,0.0
1997-07-01,2.16561,4.9,5.52,6.22,-0.85938,4.6747,9.63854,0.43663560226018516,13.09398,-7.92683,0.0
1997-08-01,2.29008,4.8,5.54,6.3,-0.85737,4.6747,9.63854,0.3999706069593205,9.54879,-9.24408,0.0
1997-09-01,2.2194,4.9,5.54,6.21,-0.54602,4.6747,9.63854,0.38841964880127455,11.93242,-17.50729,0.0
1997-10-01,2.08597,4.7,5.5,6.03,-0.15625,4.48355,11.3961,0.355979606730634,9.43005,-14.61847,0.0
1997-11-01,1.89036,4.6,5.52,5.88,-0.23401,4.48355,11.3961,0.27628550596991674,8.06452,-14.93041,0.0
1997-12-01,1.69705,4.7,5.5,5.81,-1.78156,4.48355,11.3961,0.29480887750170504,5.36636,-27.84561,0.0
1998-01-01,1.63112,4.6,5.56,5.54,-3.31534,4.85553,13.98323,0.25729295180895284,9.44559,-33.61144,0.0
1998-02-01,1.4402,4.6,5.51,5.57,-2.72374,4.85553,13.98323,0.28226747561306675,10.7322,-27.69023,0.0
1998-03-01,1.37672,4.7,5.49,5.65,-2.04242,4.85553,13.98323,0.35936407421647365,6.5,-28.44212,0.0
1998-04-01,1.4384,4.3,5.45,5.64,-1.65354,4.09279,6.72705,0.4558910321415226,7.19921,-21.70385,0.0
1998-05-01,1.68856,4.4,5.49,5.65,-1.80534,4.09279,6.72705,0.3304866158657873,3.19767,-28.66059,0.0
1998-06-01,1.62297,4.5,5.56,5.5,-1.88679,4.09279,6.72705,0.2648716177135182,1.05263,-28.74283,0.0
1998-07-01,1.74564,4.5,5.54,5.46,-1.57604,4.10345,7.99856,0.24995578683471176,-1.77404,-28.27305,0.0
1998-08-01,1.61692,4.5,5.55,5.34,-2.35849,4.10345,7.99856,0.1583260813596572,0.0,-32.96538,0.0
1998-09-01,1.4268,4.6,5.51,4.81,-2.90196,4.10345,7.99856,0.08923537540086834,-4.81132,-24.4568,0.0
1998-10-01,1.48607,4.5,5.07,4.53,-2.9734,4.88313,9.67029,0.08548560198184552,-7.76515,-32.31421,0.0
1998-11-01,1.48423,4.4,4.83,4.83,-3.362,4.88313,9.67029,0.2188780580192724,-4.19776,-36.29152,0.0
1998-12-01,1.60692,4.4,4.68,4.65,-3.15457,4.88313,9.67029,0.23658938036875998,-1.56709,-38.42795,0.0
1999-01-01,1.66667,4.3,4.63,4.72,-1.99362,4.81634,7.95605,0.29627141264987067,-2.53283,-25.37403,0.0
1999-02-01,1.66667,4.4,4.76,5.0,-2.16,4.81634,7.95605,0.21767200762064753,-2.08333,-25.21793,0.0
1999-03-01,1.7284,4.2,4.81,5.23,-1.68404,4.81634,7.95605,0.19022186830935106,-0.75117,-2.3968,0.0
1999-04-01,2.28113,4.3,4.74,5.18,-1.04083,4.72189,8.68362,0.20010899721102438,-3.77185,12.3057,0.0
1999-05-01,2.09102,4.2,4.74,5.54,-0.31974,4.72189,8.68362,0.20178056930225075,0.28169,19.44818,0.0
1999-06-01,1.9656,4.3,4.76,5.9,0.32051,4.72189,8.68362,0.19322015978352258,1.60985,30.96633,0.0
1999-07-01,2.14461,4.3,4.99,5.79,0.64051,4.79112,8.84766,0.1940317668993916,0.76046,42.54261,0.0
1999-08-01,2.26438,4.2,5.07,5.94,2.17391,4.79112,8.84766,0.23530929093483888,0.09579,59.13174,0.0
1999-09-01,2.62997,4.2,5.22,5.92,3.39257,4.79112,8.84766,0.2915150336202892,6.24381,59.73244,0.0
1999-10-01,2.56254,4.1,5.2,6.11,2.98387,4.82357,8.45505,0.2591261709772963,5.95483,57.33148,0.0
1999-11-01,2.62035,4.1,5.42,6.03,3.80259,4.82357,8.45505,0.21545102261703808,4.38169,94.31907,0.0
1999-12-01,2.6764,4.0,5.3,6.28,4.07166,4.82357,8.45505,0.20052351470213425,4.87562,131.20567,0.0
2000-01-01,2.79296,4.0,5.45,6.66,4.39382,4.22474,4.79932,0.14158740071541143,7.79596,117.96311,0.0
2000-02-01,3.21797,4.1,5.73,6.52,6.13246,4.22474,4.79932,0.11414601818346726,2.96022,144.37968,0.0
2000-03-01,3.76214,4.0,5.85,6.26,6.68842,4.22474,4.79932,0.12526582287664656,1.3245,103.88813,0.0
2000-04-01,3.01386,3.8,6.02,5.99,5.74434,5.24446,10.95117,0.09484769683386429,4.39771,48.44291,0.0
2000-05-01,3.13253,4.0,6.27,6.44,5.53328,5.24446,10.95117,0.06486541717282068,3.65169,62.14085,0.0
2000-06-01,3.73494,4.0,6.53,6.1,6.86901,5.24446,10.95117,0.105407029754651,-0.83877,77.92063,0.0
2000-07-01,3.59928,4.0,6.54,6.05,6.36436,3.97317,6.93289,0.06662792225420566,2.16981,48.33084,0.0
2000-08-01,3.35129,4.1,6.5,5.83,4.72813,3.97317,6.93289,0.11899883580383497,2.67943,46.84854,0.0
2000-09-01,3.4565,3.9,6.52,5.8,5.23438,3.97317,6.93289,0.11370451712690421,-0.37313,41.87605,0.0
2000-10-01,3.45033,3.9,6.51,5.74,6.02976,2.90559,4.37274,0.06933337625394898,2.51938,46.11307,0.0
2000-11-01,3.44418,3.9,6.51,5.72,5.22214,2.90559,4.37274,-0.011477506935084758,0.37313,37.76532,0.0
2000-12-01,3.43602,3.9,6.4,5.24,6.57277,2.90559,4.37274,-0.06842282020755996,-6.64137,9.12577,0.0
2001-01-01,3.7212,4.2,5.98,5.16,9.11925,2.19751,0.32945,-0.0630943905952821,-15.44643,8.83002,0.0
2001-02-01,3.52941,4.2,5.49,5.1,5.85516,2.19751,0.32945,-0.05984912175407697,-18.59838,0.88586,0.0
2001-03-01,2.98246,4.3,5.31,4.89,3.89908,2.19751,0.32945,-0.17775644871485774,-14.56583,-8.86584,0.0
2001-04-01,3.21826,4.4,4.8,5.14,4.36113,0.9963,-5.13347,-0.18579893969684114,-19.04762,6.48796,1.0
2001-05-01,3.56308,4.3,4.21,5.39,3.95137,0.9963,-5.13347,-0.10441526084678254,-16.8925,-0.48645,1.0
2001-06-01,3.19396,4.5,3.97,5.28,1.27055,0.9963,-5.13347,-0.15270510967077278,-12.96992,-13.28935,1.0
2001-07-01,2.72148,4.6,3.77,5.24,-0.22438,0.48924,-6.28315,-0.18231671432072183,-14.68144,-11.15217,1.0
2001-08-01,2.72148,4.9,3.65,4.97,0.37622,0.48924,-6.28315,-0.20663948534440357,-14.72507,-12.01153,1.0
2001-09-01,2.59217,5.0,3.07,4.73,-1.03935,0.48924,-6.28315,-0.2884158271010472,-23.40824,-23.61275,1.0
2001-10-01,2.12766,5.3,2.49,4.57,-3.76662,0.16732,-11.12588,-0.2255547869657588,-21.83365,-32.85973,1.0
2001-11-01,1.89437,5.5,2.09,4.65,-3.85185,0.16732,-11.12588,-0.1784345902100073,-22.02602,-42.81977,1.0
2001-12-01,1.60367,5.7,1.82,5.09,-5.94714,0.16732,-11.12588,-0.13975157026989082,-9.7561,-32.08011,0.0
2002-01-01,1.1959,5.7,1.73,5.04,-8.21429,1.33726,-4.10764,-0.14632054262957617,-1.79514,-33.50237,0.0
2002-02-01,1.13636,5.7,1.74,4.91,-6.55022,1.33726,-4.10764,-0.15706099434680454,0.11038,-29.9561,0.0
2002-03-01,1.36286,5.7,1.73,5.28,-4.48859,1.33726,-4.10764,-0.02703462092158626,4.59016,-10.35242,0.0
2002-04-01,1.64399,5.9,1.75,5.21,-4.10557,1.32538,-2.69667,-0.06538917447840331,5.20362,-4.15907,0.0
2002-05-01,1.24083,5.8,1.75,5.16,-4.38596,1.32538,-2.69667,-0.15042984518817193,5.32609,-5.65642,0.0
2002-06-01,1.06922,5.8,1.75,4.93,-3.39483,1.32538,-2.69667,-0.18136801577326178,-0.21598,-7.53623,0.0
2002-07-01,1.46561,5.8,1.73,4.65,-1.64918,2.14652,-0.66739,-0.24979383380300835,-4.65368,1.85255,0.0
2002-08-01,1.74746,5.7,1.74,4.26,-1.42429,2.14652,-0.66739,-0.22566887342614805,-4.2623,3.3127,0.0
2002-09-01,1.516,5.7,1.75,3.87,-0.75019,2.14652,-0.66739,-0.16927488169867977,5.25672,14.64451,0.0
2002-10-01,2.02703,5.7,1.75,3.94,2.22563,1.99252,4.42475,-0.20616858784664271,-2.5393,29.89644,0.0
2002-11-01,2.25352,5.9,1.34,4.05,2.54237,1.99252,4.42475,-0.19452914007644972,0.35757,33.55363,0.0
2002-12-01,2.48027,6.0,1.24,4.03,3.74707,1.99252,4.42475,-0.21464319590995096,-2.36486,52.19865,0.0
2003-01-01,2.75746,5.8,1.24,4.05,5.29183,1.67926,2.22778,-0.2143218731609624,-11.39785,67.46314,0.0
2003-02-01,3.14607,5.9,1.26,3.9,7.16511,1.67926,2.22778,-0.2389910158260551,-11.90739,72.95082,0.0
2003-03-01,3.02521,5.9,1.25,3.81,8.78274,1.67926,2.22778,-0.2662263593877141,-18.91327,37.38739,0.0
2003-04-01,2.17513,6.0,1.26,3.96,4.58716,1.95507,1.24201,-0.19964202464480785,-7.52688,7.53711,0.0
2003-05-01,1.89415,6.1,1.26,3.57,4.5107,1.95507,1.24201,-0.13277936662361278,-4.95356,4.14508,0.0
2003-06-01,1.94878,6.3,1.22,3.33,5.42399,1.95507,1.24201,-0.025691848669194606,-2.92208,20.37618,0.0
2003-07-01,2.05556,6.2,1.01,3.98,4.95427,3.23114,5.03728,0.09844719380602207,3.17821,14.17966,0.0
2003-08-01,2.21607,6.1,1.03,4.45,4.94297,3.23114,5.03728,0.08435641237328362,1.94064,11.31078,0.0
2003-09-01,2.37832,6.1,1.01,4.27,4.68632,3.23114,5.03728,0.17472666170525009,1.8583,-4.65116,0.0
2003-10-01,2.04194,6.0,1.01,4.29,4.57958,4.30044,8.7273,0.21541807983591488,11.16625,5.12998,0.0
2003-11-01,1.92837,5.8,1.0,4.3,4.35763,4.30044,8.7273,0.15382765791182984,11.28266,18.34793,0.0
2003-12-01,2.0352,5.7,0.98,4.27,4.96614,4.30044,8.7273,0.2018034577208523,6.80507,9.2794,0.0
2004-01-01,2.02629,5.7,1.0,4.15,4.5085,4.34195,8.02931,0.2642015481918283,25.97087,4.03764,0.0
2004-02-01,1.68845,5.6,1.01,4.08,3.27035,4.34195,8.02931,0.36500770636553437,18.14768,-3.15026,0.0
2004-03-01,1.74008,5.8,1.0,3.83,1.34561,4.34195,8.02931,0.3276043006308551,23.45361,9.56781,0.0
2004-04-01,2.29258,5.6,1.0,4.35,5.84795,4.22749,11.60111,0.2730852106138788,9.53488,29.87611,0.0
2004-05-01,2.89776,5.6,1.0,4.72,7.38844,4.22749,11.60111,0.1782321241664584,-2.06298,43.14144,0.0
2004-06-01,3.16767,5.6,1.03,4.73,6.66667,4.22749,11.60111,0.14652086430739764,6.57748,23.76302,0.0
2004-07-01,2.93958,5.5,1.26,4.5,7.0443,3.49486,9.4141,0.1141572554550605,6.38064,32.28218,0.0
2004-08-01,2.54743,5.4,1.43,4.28,7.24638,3.49486,9.4141,0.10045465059634084,7.39082,42.26021,0.0
2004-09-01,2.53917,5.4,1.61,4.13,6.6426,3.49486,9.4141,0.09634124624438978,7.41163,62.42489,0.0
2004-10-01,3.19091,5.5,1.76,4.1,7.68126,3.3511,8.00532,0.07637540355042094,2.34375,75.1731,0.0
2004-11-01,3.62162,5.4,1.93,4.19,8.99928,3.3511,8.00532,0.1133810806986848,-0.96051,55.87005,0.0
2004-12-01,3.34232,5.4,2.16,4.23,7.67025,3.3511,8.00532,0.10972578541757527,4.85961,34.77449,0.0
2005-01-01,2.84487,5.3,2.28,4.22,6.71853,3.90884,10.85291,0.04316974958786024,-7.99615,36.67931,0.0
2005-02-01,3.05303,5.4,2.5,4.17,6.68543,3.90884,10.85291,0.04921520922055311,-0.3178,38.0829,0.0
2005-03-01,3.20684,5.2,2.63,4.5,7.40741,3.90884,10.85291,0.06309684608593003,-3.34029,47.74211,0.0
2005-04-01,3.36179,5.2,2.79,4.34,7.0442,3.61774,5.22493,0.02766713665924514,-6.90021,44.56255,0.0
2005-05-01,2.86929,5.1,3.0,4.14,5.10899,3.61774,5.22493,0.0684579999618955,-3.65854,23.70904,0.0
2005-06-01,2.54103,5.0,3.04,4.0,4.82337,3.61774,5.22493,0.061351201612505735,0.41841,47.97475,0.0
2005-07-01,3.06716,5.0,3.26,4.18,6.03799,3.4486,4.94317,0.10524998416219522,-0.20683,44.26149,0.0
2005-08-01,3.64693,4.9,3.5,4.26,6.48649,3.4486,4.94317,0.12428198862623341,-7.09072,44.57054,0.0
2005-09-01,4.74183,5.0,3.62,4.2,9.8172,3.4486,4.94317,0.09686213688487921,-18.36518,42.69859,0.0
2005-10-01,4.3501,5.0,3.78,4.46,10.8,2.97274,6.08021,0.06609274342431504,-19.08397,17.3913,0.0
2005-11-01,3.33855,5.0,4.0,4.54,8.12417,2.97274,6.08021,0.05854114179262937,-12.06897,20.30541,0.0
2005-12-01,3.33855,4.9,4.16,4.47,8.52197,2.97274,6.08021,0.052419834818922206,-5.76725,37.1567,0.0
2006-01-01,4.01879,4.7,4.29,4.42,8.88005,3.21311,4.69324,0.08237162971226675,-4.50262,39.85909,0.0
2006-02-01,3.63825,4.8,4.49,4.57,6.72823,3.21311,4.69324,0.06420199165144602,-7.86397,28.47613,0.0
2006-03-01,3.41792,4.7,4.59,4.72,5.53025,3.21311,4.69324,0.08271590851179655,-3.99568,15.81661,0.0
2006-04-01,3.61384,4.7,4.79,4.99,6.0,2.9729,5.46384,0.11828786658220358,-0.34208,31.3914,0.0
2006-05-01,3.97727,4.6,4.94,5.11,7.45301,2.9729,5.46384,0.09483171876397445,-8.97583,42.36404,0.0
2006-06-01,4.18172,4.6,4.99,5.11,7.64744,2.9729,5.46384,0.04234965867639229,-11.5625,26.12869,0.0
2006-07-01,4.10467,4.7,5.24,5.09,6.71785,2.32528,3.70094,0.031088490756939535,-12.22798,26.7632,0.0
2006-08-01,3.92657,4.7,5.25,4.88,6.53553,2.32528,3.70094,0.05136086791544425,-7.96857,12.43651,0.0
2006-09-01,2.01207,4.5,5.25,4.72,1.97287,2.32528,3.70094,0.07490589225799171,11.05332,-2.59265,0.0
2006-10-01,1.40633,4.4,5.25,4.73,-2.40674,2.63456,-1.36917,0.14380714270514128,26.14555,-5.59564,0.0
2006-11-01,1.9687,4.5,5.25,4.6,0.54979,2.63456,-1.36917,0.12224828810821387,12.86765,1.83533,0.0
2006-12-01,2.52398,4.4,5.24,4.56,1.59509,2.63456,-1.36917,0.1222973864914294,0.21858,4.37489,0.0
2007-01-01,2.07577,4.6,5.25,4.76,-0.18259,1.57672,-3.42132,0.11373733475966086,6.25,-16.69974,0.0
2007-02-01,2.42026,4.5,5.26,4.72,3.09023,1.57672,-3.42132,0.13171197589314332,5.30565,-3.84553,0.0
2007-03-01,2.7982,4.4,5.26,4.56,4.37731,1.57672,-3.42132,0.0875117872672646,-0.56243,-3.72019,0.0
2007-04-01,2.59292,4.5,5.25,4.69,4.32136,1.93437,-1.92724,0.12400517526643817,-0.34325,-8.20778,0.0
2007-05-01,2.70989,4.4,5.25,4.75,4.52352,1.93437,-1.92724,0.1714115113824246,11.63085,-10.54412,0.0
2007-06-01,2.69277,4.6,5.25,5.1,4.63576,1.93437,-1.92724,0.20852854712341773,0.47114,-4.90417,0.0
2007-07-01,2.31789,4.7,5.26,5.0,4.97602,2.36804,-2.68364,0.20668395809449036,6.72963,-0.3091,0.0
2007-08-01,1.89745,4.6,5.02,4.67,2.68017,2.36804,-2.68364,0.13010717283425222,1.70732,-0.90349,0.0
2007-09-01,2.83383,4.7,4.94,4.52,4.89722,2.36804,-2.68364,0.13612162124671312,-2.34192,25.14483,0.0
